sentences,label
"Akhirnya Gus Ipul wakil Gubernur jatim turun tangan menyelesaikan FITNAH yg di tuduhkan kepada ketum PBNU PROF DR KH Said Aqil Siroj.
 Semoga para tukang fitnah tidak kejang2 ƒ??",1
Asosiasi Guru Bahasa dan Sastra Indonesia Kecam Anies Baswedan Lihai Tata Kata untuk Bodohi Warga Jakarta,1
"Khoirul Anwar dianggap gila. Ditertawakan. Bahkan dicemooh. Idenya dianggap muskil. Tak masuk akal. Semua ilmuwan yang berkumpul di Hokkaido, Jepang, itu menganggap pemikiran yang dipresentasikan itu tak berguna. ƒ??",1
"Syukuran Jokowi 2 p,, tnp kamera ,bawa bekal sendiri, kompak,, salam Jokowi",1
Polisi menembak saksi yang tidak trima rekap pleno KPU,1
"Hari ini
Pemasangan baliho contoh surat suara Pilpres 
oleh KPU
Di Kec Bontonompo Kab Gowa
Mana foto capres cawapres 02?
Luar Biasa KPU Gowa
Kalian sudah mencederai demokrasi",0
"Info dari Pertuni

Ini masukan aja tadi dari Pertuni (persatuan tunanetra Indonesia) yg di Jkt ngecek surat suara yg braile ke KPU ternyata hampir 80% salah semua",1
"ƒ??Gambar atau foto yang tertera pada kemasan beras Toko Tani Indonesia adalah bukan foto Presiden RI Bapak Jokowi. Itu foto model staf Kementan di Biro Umum dan Pengadaan Kementan, Mas Agus Faizal,ƒ? kata Kepala Biro Humas dan Informasi Publik Kementan, Kuntoro Boga Andri, Selasa (25/9).",0
"ƒ??Itu secara kebetulan. Tidak berhubungan dengan imunisasi. Ini penyakit sendiri bukan efek dari vaksin MR,ƒ? ujarnya.",0
"KPU harusnya punya server sendiri. Ini bawa2 ITB, Moratel.. Gimana pemilu berikutnyaƒ??",1
Sehubungan dengan rekrutmen calon karyawan pada pt pindad untuk wilayah kerja meliputi Region Sulawesi,1
: Maradona Bantah Kabar Dirinya Meninggal Usai Laga Argentina vs Nigeria Pada Piala Dunia 2018,0
"Test FB tmn2 disiniƒ??ƒ??
 
 Mark Zuckerberg, CEO Facebook, menemukan kata BFF, untuk memastikan akun anda aman di facebook. Ketik Bff di komentar,
 Jika terlihat hijau, akun anda dilindungi.
 Jika tidak muncul dalam warna hijau, ubah kata sandi anda segera karena mungkin diretas oleh seseorang.
 # Copied",1
"Berdasarkan peninjauan internal redaksi, ditemukan fakta bahwa editor terburu-buru dalam mengunggah artikel tersebut. Sehingga, mengabaikan standar yang ditentukan terutama terkait dengan cover bothside. Termasuk, untuk selektif dalam mencari narasumber karena telah menjadikan akun anonim sebagai rujukan utama.",0
"Teror Kiai di Ponpes Kediri Hoax, Ini Cerita Sebenarnya",0
"Utk Kesekian kalinya terjadi Penganiayaan thdp Ulama2 di JaBarƒ?????????›
 Hr ini Ulama Bogor, Ust.sulaiman dibacok orang gila di bogorƒ??????
 Umat ISLAM Rapatkan Barisan.. Always Waspadaƒ?????¦??¯???¦??¯???¦??¯
 #Waspada
 #SaveUlama
 #HasbunallahWanimalWakiiilƒ?????????",0
Bahaya Makan Rambutan Sambil Minum Teh Manis Sebabkan Penyumbatan Saluran Pernapasan,0
"Wali Kota Solo FX Hadi Rudyatmo geram dengan informasi hoax terkait banjir di Jalan Slamet Riyadi, Solo.",1
"3 Tahun sekolah pelayaran
Udah bayarnya mahal setiap hari dididik militer sakit hati sakit badan.ƒ?.",1
Sisa Video Pendemo yang menjarah warung di Jakarta 4 November semalam. Di share biar tahu kelakuannya!,1
Kepemilikan 51% saham Taxi Express oleh pengusaha dan bakal cagub Sandiaga Uno,1
"[ƒ??] MENGAPA MESIN MOBIL SERING MATI DI ATAS PERLINTASAN REL KERETA API
 
 Org awam terkadang mengira hal ini di sbbkan krn perlintasan tsb angker/kurang sajen dan kemenyan/ada demit dll",1
Pemerintah rencana impor beras 1 juta ton = Indonesia gagal swasembada,0
Masih kah percaya dengan TVƒ??tidak ada satupunmedia TV menyiarkan Demo tolak UU HIPƒ??ƒ?? .terutama orang desa yang jauh dari jangkauan mereka hanya percaya sama TV. Padahal TV sudah di boking rezim yang berkuasaƒ??ayo rakyat bukakan mata dan pikiran..ISU COVID 19. Hanya pengalihanƒ??ini bentuk pembodohan SDM..,1
"Bawa sendiri, Bakar sendiri, Lapor sendiri. Memang Pki tukang Nyusup Licik. Pengalihan tolak RUU HIP-Pki. Kpd Umat Kristiani jgn terhasut Pki yg suka Fitnah & adu domba. Apalagi mendukung & membela Pki. Itu dosa besar, karena Pki tdk percaya Yesus Kristus & agama.Pki & antek2-nya serta pendukung tempatnya adalah Kerak Neraka.",1
"Minggu, 21 Juni 2020 BUAT 500 ORANG PEMENANG Rilis Hadiah!",1
"Surat bernomor 20198/HRD/PT Pertamina Persero/VI/2020 perihal panggilan seleksi rekrutmen karyawan (i). Dalam surat disebutkan lokasi seleksi rekrutmen di Gedung Perwira 2 Lantai 1 Jl. Medan Merdeka Timur 1A, Jakarta Pusat.",1
Mana Ucapan bela sungkawa Presiden kepada dr dan team medis yg berguguran dimedan Covid-19. Tidak ada sama sekali.,1
Gereja minta di azankan..mrk yakin krn berdasarkan riset corona ga aktif bila di dengarkan azan atau Alquran.Mashaallah.,1
In America there has been looting everywhere for fear of the corona virus,1
"BUATAN INDONESIA, PABRIKNYA KORSEL, SALESNYA TIONGKOK, PEMBELINYA INDONESIA ???? Mumet endasku ????
 Dalam foto itu, dus terlihat tulisan merek APD. Selain itu, ada tulisan Korea dibawahnya, lalu tulisan berbahasa Inggris yang menunjukkan jumlah dalam satu dus dan warna APD, serta nomor seri. Yang menarik, di bagian bawah terdapat tulisan ƒ??Made in Indonesiaƒ??.",1
"Kita sudah komunikasikan dengan Kementerian BUMN dan sesuai dengan ajakan Presiden Jokowi, bahwa TWC akan berlakukan penutupan bagi pengunjung,",0
"Selamat sore kwn2,
 barusan dpt info dr kwn yg kerja di RS sintang bahwa ada satu pasien virus corona dr Badau saat ini sdg otw dirujuk ke rumah sakit rujukan Sintang, utk kita waspada klu ada yang berkunjung ke RS Anang klupa pakai masker",1
"ikarang siaga 3 dengan virus Corona ada kabar untuk daerah Lippo sudah ada yg terserang viirus Corona 3 orang dan meninggal dunia namun kita belum nyelidiki ke TKPƒ??dan himbauan untuk warga CIKARANG dan sekitarnya untuk hari ini dan seterusnya WAJIB MEMAKAI MASKER agar tidak terkena virus Coronaƒ??.pusat virus Corona ada di sebuah perusahaan besar MEIKARTA, dan sampai saat ini pemerintah blm menindak tegas,, bahkan tdi pagi ada aksi dari para habib seBEKASI meminta pemerintah membasmi virus Corona di BEKASI",1
"Akibat main game ularƒ? yg lgi trending skrang, hatiƒ? Gaeeees",1
"Artikel tamparan-news[dot]blogspot[dot]com menampilkan artikel dengan judul Percuma Dilaporkan, PDIP Sebut Sukmawati Tidak Bisa Ditahan Karena Dia Orang ƒ??Kuatƒ? yang di awal artikel ditulis {MERDEKAIND}.",1
Maskapai penebangan Turki melarikan diri dari tabrakan yang direncanakan oleh teroris dengan tanker bahan bakar. Keahlian pilot dan keputusan yang diambilnya dalam sepersekian detik menyelamatkan 380 penumpang. Ini disebut mukjizat. Teroris dan Khilafah harus out dari NKRI,1
"Bila anda berikhlas hati utk menghilangkan penderitaan anak ini mohon video ini diteruskan kpd siapa saja karena anak ini akan mendapat royalty 8 ribu rupiah setiap WA yg anda kurim. Terimakasih, semoga anda mendapat pahala. Aamiin YRA",1
"Saya Yang Salah, Dulu Saya Bilang Jangan Sentuh Miras Walau Setetes.. Dia Malah Nyabu",1
"INFO

Dari sebelah",1
"Mohon maaf, pak @haikal_hassan. Pemilih ƒ??gilaƒ? itu hoax. Yg benar, sesuai Putusan MK 135/2015 adalah pemilih dg ƒ??gangguan jiwa/ingatanƒ?. Gila hanya salah satu jenisnya. Lagipula angkanya juga hoax. Dulu 14 juta. Sekarang didiskon jadi 13 juta. Yg benar hanya 54.295. Demikian",0
"Berita Pagi ini di TV One, Berhubung 02 unggul di Jambi, Kardus KPU dibakar Oleh oknum untuk menghilangkan bukti C1
Sekarang sudah pahamkan kenapa kotak suara dari kardus?",0
"Apa- apa semua di klaim sm metro tv nehƒ??
Kenal saja kagak ngomong pengagum. Urat malu nya dah putus mereka.
Besok, ganti candi borobudur, menara Eiffel, bahkan air terjun Niagara bakal di klaim si Jae yang bangun",1
"Waduh pak SBY kok gitu sih, suruh coblos nomor 01 @Jokowi Amin.
 
 Kasihan kan pak, ada yang akan punah.
 
 #OrangBaikPilihJokowi
 
 #JokowiLagi
 
 #01_IndonesiaMajuƒ?.",1
"Seekor singa melintasi sabana bersama anak nya. Krn panas terik , anaknya nyaris tdk bisa berjalan. ",1
"ƒ??Waduh ini kopi kesukaan ku ???ø???ø
 ni stok kopi ku baru beli
 Jadi takut minumnya ???œ???œƒ?",1
"""A Zambian student in china has been killed by chinese Nationals for dating a Chinese womanƒ?",1
Belum lama ini beredar di media sosial surat edaran yang mengatasnamakan Bank Indonesia (BI) yang berisi panggilan wawancara calon pegawai BI dapat dipastikan hoaks.,1
"Poster yang beredar di media sosial, Relawan Nasional #2019GantiPresiden Kabupaten Bekasi berencana menggelar deklarasi di Lapangan Mustika Ratu, Cibuntu, Kecamatan Cibitung pada Minggu (9/9/2018).",1
Subahanallah ƒ??ƒ?? Astagfirullah HalAzimƒ??ƒ?? Allah Hu Akbarƒ??3 Xƒ??! Sudah Begitu Sadis nya Cara Berpikir Politik PDIP untuk Negri iniƒ?????,1
"ƒ??Secara tegas Indo Barometer menyatakan meme hasil survei Pilpres 2019 tersebut hoax alias tidak benar. Kami dari Indo Barometer mengklarifikasi, bahwa data tersebut tidak benar dan bukan bersumber dari Indo Barometer,ƒ? ujar Direktur Eksekutif Indo Barometer, M. Qodari, Minggu (12/8).",0
JOKOWI MENJUAL INDONESIA*,1
"[ƒ??]Kami klarifikasi sekali lagi,Tulisan #2019gantipresiden merupakan inisiatif oknum karyawan yg punya hak di mesin kasir,bukan dr pihak owner.[ƒ??]",0
"Masuk ke Monas tangan di stempel, logo Kristusnya paling menonjol, ada kupon dari Charles honoris (Kader PDIP/Caleg dapil DKI 3)ƒ??hahhaha bilang aja lu mo menipu, Dasar Kodok Bangkong !!!!",1
LSF Mengklarifikasi Terkait Pemotongan 7 Menit Durasi Film Avengers Infinity War,0
"Yang Nangkap Polisi Kamboja, yang Ribut Netizen Indonesia",0
"Red Army itu kalau orang melihat itu kan identik dengan komunis. Identik dengan satuan di Uni Soviet, di Vietnam maupun di China",0
"Hadirilah Pelatihan MASJID CYBER ARMY yang akan diadakan pada:
 Sabtu, 31 Desember 2016
 Jam 08.00 s/d 17.00
 Tempat : Masjid Baitul Ihsan Bank Indonesia, Jakarta Pusat",1
GUBERNUR PAPU Lukas Enembe : ƒ??Kalau non muslim tidak boleh jadi gubernur DKI atau Presiden Indonesia maka biarkan Papua melanesia merdeka.,1
"Ketidakhadiran Presiden Joko Widodo (Jokowi) pada puncak peringatan Hari Anak Nasional (HAN) 2016 di Mataram, NTB, hari ini Sabtu (23/7), menimbulkan kekecewaan anak-anak yang datang dari berbagai provinsi.",1
"BERITA TERBARU HARI INI ~ SRI MULYANI SUDAH TIDAK SANGGUP LANJUT, SERAHKAN TUGASNYA KE RIZAL RAMLI",1
"Sekarang ada yang baru dan sedang terjadi. Orang datang dari pintu ke pintu dan membagikan masker. Mereka mengatakan: ƒ??Ini ada pembagian masker dari pemerintahƒ?. ( Hal itu tidak benar) Mereka meminta Anda mengenakan masker untuk difoto/ dilihat apakah masker tersebut cocok untuk Anda. ( Sebagai laporan klo masker sudah sampai alamat ) masker yg sudah diberi bius, lalu mereka merampok !! Tolong jangan ambil masker dari orang asing. Ingat, teman-teman, ini adalah waktu yang kritis, orang-orang putus asa, tingkat kejahatan meningkat selama periode Covid-19. Harap berhati-hati !!! setidaknya informasi ini mungkin bisa berguna dan bermanfaat, mohon maaf bila ada salah kata?????????Waspada waspada lah pada siapapun yg kita belum mengenalnya ..",1
Assalamualaikum wr wb Temen2 spesialisƒ??.Just Infoƒ??Beberapa rumah sakit terpaksa ditutup karena karyawan positif,1
INFO BUMN Warga Negara Australia bernama Antonius Reiner Haryanto diangkat menjadi Direktur Transformasi Bisnis Holding Rumah Sakit BUMN Pertamedika. Ini pertama kalinya Warga Negara Asing menjadi Direksi di BUMN Indonesia. Mohon bantu sebarkan info ini. #TolakWnaJadiDireksiBumn,1
Kebusukan RS Bokap gw sakitnya apa di diagnosa nya covid Intinya yg meninggal di RS langsung di vonis covid Angka kematian covid yg meningkat mungkin bukan karena covid melaikan data asal dari RS,1
"A lesson in Wolfpack leadershipƒ?? The 3 wolves in front are old & sick, they walk in front to set the pace of the running group lest they get left behind. The next 5 wolves are the strongest & best, they are tasked to protect the front side if there is an attack. The pack in the middle are always protected from any attack. The 5 behind them are also among the strongest & best; they are tasked to protect the back side if there is an attack. The last one is the LEADER. He ensures that no one is left behind. He keeps the pack unified and on the same path. He is always ready to run in any direction to protect & serves as the ƒ??bodyguardƒ?? to the entire group",1
Buat temen2 yg aku sayangiƒ?? Saya hanya meng ingat kan saja ya ƒ?? nanti kalau mal2 dlm waktu dekat ini akan di buka kembali ƒ?? tolong jangan ke mall dulu ya ƒ??. krn pd saat mall di tutup banyak brg2 rusak dan yg berjamur ƒ??. mengerikan .,1
"Vaksin pertama kali dibuat di bawah kekhalifahan Ottoman. Tahun 1717, Lady Mary Montagu istri dubes British di Istanbul, menulis surat kepada beberapa temannya bahwa di Istanbul ada sesuatu ƒ??yang disebut vaksinasiƒ? dalam mengobati orang cacar di Istanbul.Lady Mary menceritakan bahwa perempuan dan anak-anak dikumpulkan lalu di lengan mereka dibuat semacam goresan. Setelah itu diberi sesuatu dan mereka akan mengalami demam ringan, selanjunya akan menjadi imun. Surat ini adalah dokumentasi tertua menyangkut produksi dan pemakaian vaksin. Surat-surat tersebut tertanggal 1 April 1717.Edward Jenner yang disebut penemu vaksin cacar (smallpox) melakukan penelitian tahun 1798. Edward menemukan teori dan tehniknya, namun belum memproduksi vaksin. Sedang Louis Pasteur (1822-1895), pembuat vaksin rabies dan antrax, ketika hendak membuat studi produksi vaksinnya, dia kehabisan uang. Dia lalu menulis surat kepada Sultan Abdul Hamid II. Sultan lalu menyetujui dengan syarat laboratoriumnya dipindah ke Istanbul. Pasteur menolak syarat tsb. Sultan lalu meminta agar 3 dokter Ottoman dijadikan asisten dalam penelitian yang kemudian diterima oleh Pasteur. Sultan kemudian mengirim bantuan 10.000 lira Ottoman dan memberi Pasteur penghargaan medali Order of Medjidie (1st Class). Tahun 1885, vaksin rabies dibuat lalu dibawa ke Istanbul awal Januari 1887. Vaksin rabies pertama kali diproduksi di Istanbul.",1
"Profesor Fisiologi Kedokteran Jepang, Profesor Dr Tasuku Honjo, menciptakan sensasi di depan media hari ini dengan mengatakan bahwa virus korona itu tidak alami.Jika itu alami, itu tidak akan mempengaruhi seluruh dunia seperti ini. Karena, sesuai sifatnya, suhu berbeda di berbagai negara. Jika itu alami, itu akan berdampak buruk hanya pada negara-negara yang memiliki suhu yang sama dengan Cina.",1
"OMD Indonesia, Office Tower 33rd Floor Unit H, Jl. Casablanca Raya Kav. 88, Jakarta Selatan 12870. jangan ke Kokas dulu ya, mall di lockdown karena salah satu staff diatas ada yang suspect Covid-19,",1
"Setelah penelitian yang luas, temuan kami menunjukkan bahwa mengonsumsi minuman beralkohol dapat membantu mengurangi risiko infeksi oleh coronavirus baru; COVID-19. Vodka paling direkomendasikan untuk minum, membersihkan, dan membersihkan.",1
"Warga Bogor belakangan dihebohkan dengan kasus anak yang dikutuk ibunya. Anak itu dikutuk jadi batu oleh sang ibu di Gunung Picung, Kabupaten Bogor. Banyak pihak yang bertanya-tanya tentang kebenaran berita tersebut. Sebab, berita anak berubah jadi batu berkembang cepat melalui media sosial Facebook",1
Keren yah.Mobil SITAAN.Masih bisa keluar.Maha Benar Lembaga Tersuci,1
Sabar yaƒ??. Mrk tengah berusaha benerin,1
"Jkw menang di pilpres 2019 tapi gak otomatis bisa dilantik. _*Kenapa?*_
 Karena *Pasal 6 UUD 1945* mengharuskan agar pemenang pilpres harus menang di 50% wilayah provinsi dan tidak boleh ada suara di wilayah provinsi yang di bawah 20 persen.",1
"Ada penampakan Jin mata sipit di belakang hakim MK .
Saya kira editan tapi ternyata asli lihat di video @fuadbakh.
Jangan2 cina2 taipan intervensi MK.",1
Ahok Gantikan Maƒ??ruf Amin?,1
"Simbol KB 2JARI di daerah Bantul projotamansari dipaksa tutup terpal. Setdaahƒ??udeh kronis amat ame 2JARI, tuh patung kaga salah ape2 lo blongsongi pake terpal kaya buah nangka. Paraah coyyƒ??",1
"ƒ??Kita sudah komunikasi dengan Kemenkominfo untuk memblokir situs tersebut ya,ƒ? kata Kabid Humas Polda Metro Jaya, Kombes Argo Yuwono, Selasa (25/9).",0
TERJADI DI DS. BATUAH & DS.,1
"Dari penelusuran yang dilakukan Jawa Pos, video itu sebenarnya sudah lama. Sejak 2016 sudah beredar di media sosial.",0
ƒ??Siap-siap komsumsi garam impor dari china,1
Info sangat penting,1
"PT. Garuda Indonesia (Persero) Tbk. mengundang Anda yang menarik, muda dan enerjik untuk bergabung bersama kami sebagai Pramugari Udara, serta dapatkan kesenangan berkeliling dunia dan memperkenalkan keramahan Indonesia.
JIKA BERMINAT SILAHKAN KIRIMKAN SURAT DAN CV LAMARAN VIA EMAIL KE: Recruitment@garuda-Indonesia.asia
Kisaran Gaji Rp. 4.500.000 sampai Rp. 19.500.000
Tergantung Posisi",1
"Kapan di negeri ini? Maukah kita kalah dari rakyat Vietnam, Filipina, dan Malaysia. Bahkan, di Hongkong, China diusir. Apakah kita tetap mau jadi jongos, budak, dan manusia-manusia terjajah?",1
"Dukung LGBT, Ridwan Kamil siap Ditinggal Pemilih Relegius Pada PILKADA JAWA BARATƒ?",1
"Ketika Emosi Dominasi Politik

",0
"Awas! Untuk orang tua yang memiliki putra dan putri yang sudah remaja dan beranjak dewasa, bekali dan bentengi putra-putri Anda denga ilmu Agama jika tidak ingin putar-putri Anda terjerumus ke dalam jurang kehancuran yang salah satunya adalah ƒ??IKEH-IKEHƒ?ƒ??
 Colek KOMUNIS
 Hmmm matanya sipitƒ??!!!!!",0
"Tanpa rekam jejak yang bagusƒ??
 Tanpa program yang nyataƒ??
 Isu SARA lah yang jadi ujung tombak kampanyeƒ??
 Danƒ??
 TAK SIAP KALAH pulakƒ??.",0
MEDIA ONLINE ( MEDIA DARING ),1
"Pasangan calon Gubernur dan Wakil Gubernur DKI Basuki-Djarot kembali menghadapi tindak kekerasan ketika melakukan kampanye. Kali ini dilakukan oleh sekelompok orang yang menggunakan atribut dan bendera keagamaan tertentu (beberapa diantaranya menggunakan topi bertuliskan FPI) menghentikan dengan paksa bhakti sosiaL berupa pengobatan gratis massal yang dilakukan Baguna (Badan Penanggulangan Bencana) DPP PDI Perjuangan di Kelurahan Jembatan Besi, Kecamatan Tambora, Minggu tanggal 15 Januari 2017.",1
Logo Bank Indonesia Pecahan Seratus Ribu Terdapat Pada Bendera Tentara Komunis,1
(berupa vidio yang menjelaskan jika biskuit crispy crackers mengandung lilin karena sangat mudah terbakar),1
Produsen rokok Phillip Morris mulai menjual jenis rokok yang menggandung ganja atau marijuana. Produk ini dipasarkan dengan jenis ƒ??MARLBORO Mƒ? dan tersedia di outlet khusus yang berlisensi di negara bagian Colorado dan Wshington DC.,1
5G antenna inside of your masks,1
PKS menolak apa bersandiwara?,1
"Di Jerman secara tiba2 terdapat *awan hitam dan tedengar suara orang adzan, sedangkan lingkungan sekitar tdk ada masjidƒ?? Orang2 yg kebetulan lewat di lokasi itu semuanya nonton sambil mengambil gambar awan dan merekam suara adzan tsbƒ?? Silahkan saksikanƒ??",1
"Di fi kapten amerika, capten steve bangun pada masa modern dan kamu bisa lihat virus corona Repost @marvel2k19__ ƒ?› ƒ?› ƒ?› ƒ?› ƒ?› ƒ?› Follow me for more #anthonymackie #sebastianstan #wyattrussell #zemo #disneyplus #thefalconandthewintersoldier #thanosdidnothingwrong #blackpanther2 #avengers #endgame #infinitywar #chrisevans #chrishemsworth #captainamerica #thor #falconandthewintersoldier #hawkeye #infintywar #marvelindonesia #marvelindo #konspirasi",1
Katanya jaga jarak mutusin matarantai eh kok konser malah rame dan doi datang lagi Aduh..piye iki piye tohƒ??,1
"Menteri Agama Fahrur Rozi mengizinkan masjid2 untuk melaksanakan sholat tarawih, buka puasa bersama dll di bulan Ramadan tahun ini dengan tetap menjaga kebersihan dan kewaspadaan.ƒ?",1
